100
186 3.4 3.3 2.9 D
187 4 3.1 3.7 R
188 2.9 4 2.6 R
189 2.4 3 3.6 D
190 1.1 2.5 2.6 L
191 3.1 3.3 3.4 D
192 3.6 1.8 3.9 R
193 3.8 2.3 1.4 D
194 1.6 3.3 2.7 L
195 2.3 2.3 3.3 L
196 2.3 1.9 3.1 D
197 3.8 2.7 3.5 D
198 1.2 2.1 1.7 D
199 1.3 1.1 3.2 D
200 1.8 3 2.5 L
