10000
30267 600 L
35563 700 R
94770 700 L
22066 800 L
68352 600 D
60936 400 D
88339 500 D
37060 800 D
33713 500 L
85258 700 D
12542 700 D
39580 700 L
30658 700 R
60916 800 D
67753 500 D
12034 200 D
44255 400 D
37420 500 D
13664 300 R
58683 700 D
52141 800 R
65526 300 L
54375 100 D
45425 500 D
28363 200 L
5477 800 D
55415 300 L
63681 200 R
85391 800 L
16285 300 D
53119 100 D
97373 200 D
54238 100 D
92204 100 R
78574 700 L
31225 600 L
28924 100 R
73533 100 D
8543 400 D
33686 100 R
33142 700 L
77342 800 L
83479 700 L
75015 400 R
46135 800 R
52278 500 L
82452 400 L
1078 200 L
31427 400 L
2729 500 R
23131 200 L
5967 300 D
39504 800 L
2120 600 R
43966 700 R
98749 400 R
22273 200 D
67040 700 L
54578 100 L
57877 400 D
6878 800 L
79256 600 R
5013 600 D
28448 100 D
61803 700 D
73163 700 D
21524 400 R
21457 700 D
30296 700 D
31919 300 D
8115 800 R
24797 700 D
37541 400 R
91856 500 L
33199 200 D
33992 400 R
47796 600 L
84291 500 R
19885 700 L
4270 600 D
80426 100 D
44435 100 D
6700 400 L
80016 300 L
67558 400 L
61145 600 R
48446 100 D
4769 800 R
68774 500 D
41531 200 D
14307 200 D
24213 300 R
24446 300 R
5286 400 D
83214 700 D
87782 300 L
50517 200 R
46535 100 L
18090 400 R
5889 500 D
84554 100 R
87279 800 R
22421 800 R
60676 800 R
87335 600 R
34777 600 R
88475 100 L
44102 100 L
35435 700 L
18824 200 D
51406 500 R
36937 700 D
11288 200 L
96376 100 R
1526 300 D
22589 700 L
14240 400 R
50891 100 L
77431 700 D
93498 700 L
26951 500 R
54307 100 D
49486 800 D
11484 600 D
26507 200 R
92989 700 D
9173 300 D
49985 100 L
63894 800 R
45087 700 R
28680 800 D
74420 700 R
15752 700 D
54515 200 D
43804 400 L
80961 500 D
3607 300 L
86352 300 R
89647 500 D
92947 200 L
46374 400 D
11004 200 L
22794 800 R
71444 300 R
69671 600 L
59601 500 D
98611 500 L
77186 600 R
31670 800 R
20429 100 L
72029 800 L
61262 200 L
2184 100 D
55544 400 R
83647 100 L
2588 500 R
1503 500 D
43410 500 L
161 400 R
7975 300 R
51606 300 L
48157 100 R
75849 100 D
53831 500 D
8886 100 R
63787 700 R
68378 400 L
14899 600 D
99587 500 D
19655 400 D
14158 400 L
23598 600 R
78572 500 D
79311 700 R
7878 700 L
70004 300 D
482 700 R
38061 500 D
74679 300 D
61565 200 L
9993 100 D
28451 400 R
80879 600 D
94980 100 D
5332 800 R
97255 300 D
91251 600 L
88112 700 D
22800 400 R
60347 800 L
68372 100 D
70141 200 R
85563 200 L
1263 700 L
42011 500 L
83120 600 L
33575 700 D
13667 100 D
12721 800 D
24669 400 L
19746 300 R
89903 100 D
25936 700 D
69569 700 R
17681 200 R
58082 700 L
23410 200 D
93403 700 R
15130 300 L
32511 100 D
51313 600 D
29795 200 D
97196 500 D
91446 400 R
94163 800 L
59290 500 D
338 400 R
29972 600 R
442 800 D
7440 600 R
93456 700 D
2031 600 R
75421 200 R
78974 400 D
94174 400 R
66548 100 L
63460 500 D
32347 400 R
29993 100 R
16890 600 R
80711 800 D
62273 500 D
20894 400 L
8879 200 L
7749 700 L
10836 400 L
95771 300 D
14607 400 L
75702 100 R
33412 700 D
36761 400 R
3114 100 D
73084 400 R
25874 500 R
4913 500 R
33291 700 D
3466 600 L
95891 400 R
64599 400 L
50742 500 R
34631 500 D
36388 100 D
96031 600 D
10679 100 L
36319 700 D
44744 200 D
89913 300 D
44033 700 D
34314 200 R
65701 600 L
85828 700 D
70181 700 D
28597 300 R
23533 200 L
28833 200 D
67837 700 L
31480 200 D
40972 500 L
74018 800 L
61901 400 D
68507 400 R
41300 400 R
32022 100 L
68221 500 L
97158 600 R
31646 500 D
41234 100 R
19228 700 D
22089 800 R
14176 700 R
91603 700 R
2692 800 L
77775 600 R
23065 800 R
63583 100 L
63056 700 R
23585 800 R
49864 400 L
6949 500 L
84652 100 D
25878 200 L
15612 400 L
13836 100 R
15143 500 R
55926 300 R
17845 300 L
56057 300 R
11566 800 R
53328 200 L
65876 100 R
30865 100 R
3365 100 D
96440 300 D
7427 400 R
3399 100 R
25375 500 D
76314 500 L
14468 100 D
55282 100 D
82443 200 R
78967 600 L
70028 600 L
31240 700 L
17021 700 R
7609 400 R
60370 200 D
62430 800 L
234 100 R
48755 500 R
42349 300 L
98027 400 L
27658 700 L
31902 600 R
86709 500 D
88966 800 D
49105 600 D
16287 700 L
77240 800 R
76463 100 L
39783 500 R
8322 500 D
21003 200 R
9687 600 L
8160 100 R
24372 600 D
3251 800 L
55600 600 R
95799 100 L
37297 700 R
95414 100 L
22860 500 D
1764 200 R
5914 800 R
29427 200 L
42747 200 R
9399 200 L
64814 500 D
92463 100 R
71940 300 R
7734 800 D
15888 500 R
69680 500 D
71687 700 D
25785 100 L
235 700 R
28040 300 D
15932 200 R
69883 400 R
96733 700 L
21207 200 L
65989 300 D
38976 600 D
59787 400 L
20906 700 L
35003 800 L
18656 600 R
77042 400 L
58854 800 R
46912 600 D
24737 100 D
14797 500 L
21051 400 L
21412 500 R
84283 500 D
81028 500 R
13395 100 R
74586 200 L
78921 100 L
74924 200 D
5943 400 D
61524 300 L
94893 200 R
77871 200 R
48041 300 R
30609 500 D
2159 700 D
48713 300 D
19002 500 R
21824 800 D
33175 500 D
8045 300 D
61736 700 R
51369 800 R
37238 300 D
2520 800 L
12536 800 L
71808 500 D
31403 600 L
56472 700 L
13906 500 L
550 300 R
82311 500 L
67300 800 L
55882 400 R
53079 100 R
45253 500 D
91548 700 D
30243 400 D
78604 600 L
76490 400 D
40058 400 R
81027 200 D
28802 600 R
77121 100 D
76680 300 L
61093 500 L
95656 800 R
23622 100 D
3384 300 D
30789 300 D
89490 200 R
76462 300 R
53979 300 D
39788 800 L
1477 200 R
90044 400 L
69717 700 L
54542 400 R
25925 600 D
14761 300 L
58890 600 D
33576 500 R
40762 400 D
26444 500 D
57120 600 D
13218 800 R
41983 100 D
13166 800 R
21342 500 R
73789 300 L
71956 500 D
13736 300 L
16245 100 R
31894 500 D
47623 500 R
36567 300 D
4964 800 R
93803 300 L
65924 600 R
10622 700 R
53531 800 L
24298 400 R
86568 800 D
17077 400 R
89425 700 R
27792 500 R
88869 700 D
25865 100 L
17486 200 L
93927 500 R
27040 300 R
60132 300 D
46729 100 R
72371 100 L
47992 800 R
96819 100 L
8847 100 L
27426 800 D
89056 600 D
88757 800 L
61187 700 D
45849 700 R
51250 100 L
87773 600 D
93561 200 L
9575 400 D
75813 800 D
28785 200 L
10772 100 L
91282 600 R
84073 100 L
45285 100 R
15217 800 L
13488 200 R
36094 200 R
62946 200 R
78624 600 R
26077 700 R
91156 100 D
84284 200 R
36292 200 R
78034 200 L
87346 400 R
52509 800 D
69835 800 L
28944 100 L
64534 100 D
29797 100 L
78876 700 R
78807 300 R
21635 600 R
98855 300 D
5086 500 D
51752 600 D
36868 800 D
926 500 D
15822 800 L
63639 700 D
56392 700 D
63339 400 L
40779 600 R
22869 400 R
60988 800 L
7990 700 L
64852 500 R
33809 400 L
99904 800 D
94924 300 R
52510 200 L
29949 400 D
72863 700 L
83672 700 R
25262 500 L
70122 300 L
67876 100 L
57333 800 R
46586 300 L
60295 600 D
59771 500 D
85313 500 R
3637 100 D
45717 300 D
91553 200 R
74356 300 D
346 700 L
49168 100 D
13462 400 D
74183 800 R
21264 100 R
11642 500 D
42625 200 L
75271 300 R
1771 700 L
62528 600 D
48463 200 D
96913 100 L
93125 500 R
47912 100 L
53129 200 R
27659 100 L
83096 200 L
65592 500 R
47816 800 L
99040 800 D
46544 400 R
4620 700 R
35752 200 R
79285 500 R
77776 200 R
64720 600 L
60800 600 L
37927 500 L
57527 800 R
13757 700 D
81650 200 D
26176 600 L
81914 500 D
55078 800 R
14332 400 R
33730 700 D
42305 700 R
84962 800 D
21725 100 D
91927 500 L
31027 300 L
15382 400 D
65500 100 D
60598 700 R
60838 100 D
33019 300 D
22083 800 D
92531 200 R
33443 600 D
26693 200 D
29587 600 R
10234 500 D
17448 800 L
31899 800 R
55430 700 D
91648 500 L
1059 400 R
30806 200 D
23034 300 D
7283 100 R
66843 200 R
36795 700 L
47659 600 D
80414 600 L
52371 600 L
76688 300 R
37240 700 D
64007 200 R
69510 800 L
45760 700 D
40305 400 R
89759 400 R
26966 400 L
69792 700 L
47546 300 L
89933 100 R
11221 200 D
27742 100 L
5002 300 R
47699 800 L
11425 600 D
25494 400 D
59901 800 R
49147 600 L
35537 700 R
96986 500 L
74796 800 L
35934 200 L
16653 300 D
63323 200 L
34711 300 L
99835 100 L
72545 800 L
15780 200 L
76903 600 R
42532 100 D
44964 400 L
72166 300 L
31926 700 R
76193 100 R
77688 500 L
45164 200 D
40484 300 L
17755 600 R
6836 100 L
92388 500 L
93332 200 R
45509 700 L
33509 600 L
32297 300 R
95063 100 R
32141 100 R
17934 200 R
84520 100 L
10232 500 D
66414 300 L
57444 200 L
77400 500 L
61773 600 D
80549 200 D
93354 600 D
65603 700 D
43931 800 D
63320 500 R
79855 300 R
57491 200 R
91396 200 R
42247 100 R
899 600 R
21313 600 L
47960 200 R
78662 400 L
32892 700 R
30131 800 D
34023 700 R
83069 500 D
86231 200 D
96673 700 R
52856 500 D
9050 100 L
15380 600 L
47554 800 D
47849 300 R
68728 700 L
67848 200 R
87486 200 D
16039 700 D
93569 400 R
98159 200 R
95738 200 R
73594 700 D
34106 700 D
21015 500 R
41814 700 D
94996 100 L
88841 500 L
67197 100 L
26180 600 R
59990 200 D
92496 400 L
93139 400 L
3163 500 D
29820 200 L
67941 300 L
85698 400 D
31584 300 D
9779 600 R
55060 700 R
55157 700 L
77038 500 R
8869 300 D
72188 700 D
88911 300 R
66293 200 R
53151 100 R
45734 800 R
36189 500 L
94001 700 L
64949 400 L
94468 100 R
32893 500 L
82655 300 R
17673 400 R
38931 700 R
12033 800 L
17450 300 R
85920 500 L
88887 100 R
21639 300 L
63934 500 D
37911 600 D
37158 400 L
50389 600 R
18291 800 D
33285 600 R
34937 600 D
71861 500 L
12466 200 D
32369 100 D
42627 600 D
69331 800 D
9152 800 L
68632 600 R
28963 100 D
76547 300 L
40871 800 R
20337 300 R
9471 600 L
54490 500 L
4976 100 D
84136 600 L
13634 200 D
28889 500 R
7009 800 L
88481 500 R
21174 400 D
63813 700 D
1864 300 D
14313 600 R
98492 100 R
23519 200 D
76477 100 R
32170 700 L
46313 700 R
73212 400 R
58019 800 R
3839 500 L
47297 500 L
21822 300 L
95179 500 D
88534 800 R
62037 800 D
22098 500 L
89291 600 D
36778 500 R
68444 700 L
57273 700 D
88809 200 L
73251 100 R
7495 700 R
30814 100 D
59203 600 L
30495 400 R
28699 700 D
81755 800 L
89681 800 L
61277 200 L
85081 400 L
7781 200 D
94273 700 R
26495 200 L
53990 500 R
8718 400 D
45596 100 L
37137 300 L
28091 600 R
75616 600 D
68834 300 R
95610 100 R
52897 800 D
77706 400 D
20040 300 D
93907 300 L
73784 700 L
60025 500 D
72783 800 R
971 700 L
27303 100 R
17046 800 R
97559 700 L
92245 300 R
69400 500 L
20292 100 D
66033 700 L
14704 500 R
24834 800 L
87957 700 R
92432 500 D
69625 300 L
86783 800 R
83013 800 L
94114 800 D
67729 300 R
35521 500 R
14467 200 R
9808 500 D
56805 300 D
12771 200 L
98918 300 R
22018 200 L
54303 800 L
39126 700 D
95913 100 D
95429 600 D
13712 200 D
34908 100 L
31318 200 D
61234 600 R
77047 600 L
88399 700 D
57221 400 L
38479 100 D
12597 100 R
59653 600 L
34622 500 R
10381 400 R
89238 300 D
53571 500 L
21889 300 R
69818 600 D
47408 800 D
69314 100 D
54863 300 L
60291 400 R
85536 800 L
45982 800 D
18228 500 D
30547 400 L
86431 700 D
71439 100 L
70995 500 D
86803 500 L
60383 400 L
64439 200 R
36201 300 L
61406 500 D
64978 500 L
1618 800 R
60919 300 D
77800 100 D
26304 800 D
75959 100 D
43545 500 D
67829 700 L
2494 300 L
92924 400 L
23118 500 R
28938 500 L
72346 400 D
14897 600 R
63962 200 R
44462 300 L
6993 100 L
57060 500 L
90934 200 R
13189 400 R
41668 800 R
67220 800 R
81333 300 R
96378 800 L
67609 700 L
4347 500 R
47039 300 D
85840 500 D
38618 400 D
73969 100 D
39118 800 L
30218 700 L
92326 400 L
89733 200 L
84538 800 D
52974 700 D
2419 700 D
65402 700 R
72120 100 L
74264 100 D
28045 200 R
68990 500 L
39486 100 L
64249 300 R
99508 200 L
15255 300 R
36626 500 R
82085 300 L
33296 600 R
86933 600 D
69858 500 R
71511 800 L
85612 500 R
64393 400 D
24554 600 R
30751 800 R
65452 300 L
1634 400 R
83847 500 L
14096 800 D
46369 700 L
34076 400 R
56267 200 D
86243 600 D
36564 700 R
18013 100 R
91239 100 R
64618 100 L
38965 200 L
35363 100 R
89632 100 L
89792 600 D
41209 400 L
80110 300 L
41179 800 L
89610 400 R
83783 400 L
58110 400 D
63324 500 R
22528 800 D
47937 800 D
94258 200 D
12204 400 L
25706 100 R
73135 500 R
4300 400 R
66932 400 L
29204 400 R
93429 300 D
52970 800 D
88241 300 D
37791 700 R
18572 700 D
28191 300 R
33582 700 D
66553 100 L
76087 700 R
87065 300 R
66448 600 D
80872 700 L
77625 800 R
57928 700 L
57272 600 R
15715 800 R
96542 200 R
3857 400 L
65453 400 D
56803 100 D
60097 100 R
9080 100 D
52680 800 R
94470 100 D
21198 500 R
52223 300 R
10399 700 D
39926 500 L
16332 200 R
38977 800 D
82449 600 R
13441 300 D
4926 700 D
82490 700 D
92954 500 L
38611 200 R
33304 300 D
75631 600 L
30503 800 R
75912 800 D
72644 200 D
12704 200 D
72243 700 R
61776 100 R
84716 300 D
48003 100 L
84877 600 R
15540 600 R
2684 400 L
55648 200 D
55049 400 D
9681 200 R
2661 300 R
80280 200 L
28494 700 D
61438 600 L
14935 600 R
47165 700 R
64863 600 R
10891 500 R
86936 300 D
79575 800 R
97067 500 D
66770 700 D
475 700 L
24263 300 R
80696 300 L
82448 200 L
13301 200 R
21901 500 R
39409 600 R
43406 200 L
53503 100 R
46776 400 R
29146 300 D
99456 800 R
44472 100 D
89154 700 R
38436 200 D
67535 700 L
26415 200 R
74991 300 L
66041 800 R
63720 800 D
21360 800 D
69247 700 L
21748 300 R
84740 600 L
35047 300 L
89885 800 L
94655 800 R
86708 100 L
84358 700 R
99848 400 D
8021 700 L
16746 700 L
40843 400 L
13059 200 R
75673 500 R
27896 500 L
11506 600 D
90740 800 L
29568 700 D
49051 100 D
71714 400 D
38478 300 D
44045 400 R
66917 200 D
36227 400 R
49420 100 R
57771 300 D
40636 500 R
20834 400 L
18225 100 D
22764 800 R
7555 100 D
41414 200 D
47550 800 R
13882 200 D
14998 300 D
64069 400 L
45671 400 L
42127 700 D
22534 200 L
63575 800 D
38683 400 D
85201 500 D
50232 300 D
51075 400 D
48753 600 D
54940 200 L
92560 400 R
58215 500 R
13596 700 L
51597 400 D
54931 400 L
81114 300 D
92597 500 D
71488 100 D
10919 800 D
90805 300 R
95258 700 L
28537 700 L
60806 700 D
84265 200 R
94955 200 L
55500 400 L
27175 600 D
53493 800 R
26985 500 R
38702 500 R
63626 400 D
1924 100 D
86859 500 D
68508 200 D
68562 600 D
8053 400 D
88205 800 L
40618 800 D
42326 200 R
59315 800 D
19887 500 D
62039 400 R
89468 700 D
97829 100 R
74559 200 D
8697 600 R
60098 300 D
69025 600 L
91978 400 L
16485 200 R
96254 200 R
2310 500 L
50947 100 L
33692 700 L
88303 500 L
17394 400 L
39477 800 D
32639 400 L
7827 700 D
13609 100 L
50665 600 D
169 500 D
82730 800 L
76243 200 D
58232 100 D
97101 100 L
16270 600 L
62813 500 D
43288 800 D
74164 600 R
41839 600 L
38317 800 L
35321 100 L
87741 200 R
63138 600 L
44207 100 L
56796 100 L
46573 300 R
64538 500 L
38610 500 L
43394 600 L
5425 700 R
66739 100 L
21594 400 L
19645 700 D
51058 400 R
32709 600 D
12471 200 R
32031 100 L
59194 800 D
99389 500 L
27275 700 D
47766 300 D
96643 800 R
54655 100 L
98353 700 R
12402 200 R
6922 400 L
37161 200 D
84873 200 D
96327 400 L
22886 800 D
82814 600 R
99078 400 L
64183 800 L
10123 400 D
57932 200 R
2789 400 R
35614 400 D
51513 400 D
8123 400 D
96589 800 R
22062 500 R
38967 800 L
19194 300 D
96573 600 D
51032 100 D
61464 400 R
82654 400 D
30240 400 L
75082 700 D
29878 700 D
33899 600 D
68318 800 R
68282 400 L
62667 800 D
2273 600 D
51281 800 R
8082 600 R
92591 300 D
15971 200 L
87173 200 L
12797 400 D
87659 700 R
8043 100 R
97940 400 D
96391 400 D
61961 200 R
34817 100 D
52327 400 L
83808 300 D
88521 200 L
41689 700 L
46896 700 L
71673 700 L
51673 500 R
45718 100 D
88566 500 D
3165 700 L
94150 800 D
19062 600 R
80570 300 R
77902 800 L
6049 300 R
51071 300 L
95794 600 L
29588 100 L
75173 300 R
37025 700 D
96410 600 L
99702 700 L
38126 600 D
61566 700 D
54995 700 D
42653 800 L
45796 100 R
81004 100 D
1008 800 R
6976 300 D
73681 400 D
3488 400 D
91773 700 L
36901 600 R
38443 300 R
65368 600 D
36688 300 R
64698 600 R
92933 500 L
8842 300 L
36982 800 R
21116 100 R
42904 100 R
87144 400 R
62707 500 L
5243 600 D
36496 300 R
25043 400 L
38213 800 D
27066 200 R
54697 200 D
73713 300 L
33646 700 R
30468 300 L
18566 400 L
98054 700 D
79899 700 L
2458 800 D
4405 800 L
61346 500 D
71309 800 L
75425 700 L
77911 200 D
81099 300 R
61863 700 L
73358 500 D
90058 800 R
88731 800 L
75977 200 R
5634 800 R
29988 200 R
24801 200 L
63192 600 R
71930 700 D
53168 500 L
29336 500 L
12224 300 R
37751 700 D
69553 700 L
75273 200 R
35600 500 R
42162 700 R
33558 600 R
83934 400 L
46217 400 L
64539 400 D
74516 700 L
53594 300 R
19391 400 D
74866 400 L
44428 200 L
86920 500 L
82968 400 L
40024 600 L
33222 300 L
5244 700 R
76321 300 L
94518 800 R
70210 200 L
83732 700 D
61835 500 D
72726 600 D
32014 300 L
5470 400 R
81304 100 D
25955 100 D
24404 600 D
33125 300 R
25601 500 L
97227 400 D
37159 700 L
5371 300 L
51125 700 L
21395 800 D
60672 500 D
21941 100 D
70232 500 L
48155 800 D
40531 600 R
63729 300 D
97036 500 L
97933 400 L
37833 800 D
12871 800 L
48389 400 R
13389 200 R
33566 100 D
87861 600 L
88982 200 D
51900 700 R
95382 700 L
10768 200 L
84043 400 D
60336 100 R
8363 800 R
39367 200 R
76857 700 L
83353 700 R
58594 200 R
82112 500 L
26153 300 R
49751 600 D
21178 300 D
89628 800 R
90001 500 D
23604 500 D
24561 800 D
24660 200 D
43397 200 D
95523 100 R
46585 100 R
78928 800 R
70170 100 L
49476 800 L
17908 300 L
70812 800 R
98680 100 R
39297 100 R
51062 300 L
69564 100 L
47287 600 L
57927 200 L
55978 100 R
85149 800 D
98472 700 L
72227 700 D
54044 100 L
30161 400 D
52124 200 R
78623 100 R
34579 200 L
94901 300 L
21881 500 L
69265 300 R
21766 300 D
3312 100 R
80912 600 D
42463 600 L
63068 800 D
54643 600 L
4103 300 D
1680 500 D
41879 800 D
80451 800 D
8157 200 R
31130 800 L
35467 100 D
23178 400 L
88954 100 L
68023 500 L
50484 100 L
44414 800 D
33240 500 D
47873 100 R
65713 600 R
93985 300 L
13788 600 D
83933 200 D
93586 600 L
9081 300 D
96445 100 R
45644 700 L
26560 700 R
64822 400 D
40959 300 R
51583 500 D
95842 600 R
68478 600 D
39232 400 L
16319 300 L
80940 300 D
68628 700 L
23287 800 R
77731 600 L
70906 300 D
47356 400 R
31889 700 L
65180 400 R
52659 300 D
89644 400 R
80279 500 L
71176 400 L
4336 300 R
15902 400 D
13908 100 D
70212 400 L
81262 700 L
21217 200 D
26917 100 L
97162 800 L
70400 700 D
6785 500 L
78585 300 L
41285 100 L
16837 700 R
83368 200 D
88937 500 L
90281 200 R
18704 600 R
10998 800 R
82604 500 L
96033 400 R
20994 200 D
8013 400 D
63531 100 R
41647 200 R
42705 200 R
91333 400 R
55142 700 R
42964 400 L
24022 200 R
44487 700 R
86453 500 R
7850 800 R
54508 100 L
37891 300 R
74125 100 R
55775 300 L
42285 500 L
7582 500 L
25480 800 L
84006 300 L
45681 400 L
80587 300 L
90794 200 L
39604 700 R
76183 300 D
11054 400 R
58812 300 R
58829 400 D
80694 200 L
12794 500 D
99552 300 R
33275 100 R
33987 600 D
9874 500 D
56428 600 L
99946 300 D
73560 400 R
57162 100 L
35448 400 L
46743 800 R
46687 400 D
28853 700 D
54738 100 R
46442 700 R
72179 300 R
48337 600 R
88523 400 D
25760 600 D
83207 600 D
565 300 D
8825 300 R
45003 100 R
52315 400 D
40667 500 R
54919 500 D
2064 100 R
17801 400 D
92243 100 D
39103 600 L
59069 100 R
92709 200 L
5282 600 R
81588 500 R
10957 200 D
36960 500 L
26307 100 L
96912 700 L
49558 700 L
8124 300 D
17042 100 R
96501 400 R
87104 800 L
13576 200 R
28942 300 D
71413 100 L
9396 300 D
90851 800 R
50079 500 L
11773 400 R
99676 500 L
91931 300 D
14162 600 L
8196 300 R
91578 400 L
13563 100 L
58464 300 R
82529 300 D
12575 700 L
13388 800 L
75820 300 L
56979 400 R
88245 300 D
61738 600 D
75997 300 D
29362 200 D
15433 700 D
58720 100 D
69933 200 L
69262 500 D
61875 800 D
13541 600 D
65739 500 L
74131 100 R
95349 400 R
6098 500 R
60593 300 L
86262 500 L
92242 200 D
24922 200 D
41226 100 L
31694 700 R
51305 800 D
14533 500 L
11220 500 D
55408 600 D
84466 200 R
89699 200 D
3127 600 L
87165 600 R
69522 100 L
41543 800 L
99295 100 R
93616 600 L
33612 800 R
57851 600 D
61142 500 D
18802 400 D
47438 800 L
75773 800 L
99672 700 D
71671 600 L
5617 400 D
49706 500 L
17361 500 R
77272 200 D
59339 400 L
34388 300 L
84140 600 L
85636 500 R
2896 600 R
68600 800 R
54781 800 D
27141 700 L
56706 700 D
52599 200 L
99876 800 L
18732 500 R
83359 500 R
65558 700 L
88337 400 D
41205 400 R
45811 700 D
85597 500 R
10112 300 L
65738 400 R
64443 200 D
34542 200 R
29280 200 L
87922 100 L
73350 400 L
84591 300 D
49749 700 D
29073 300 R
14588 500 R
16867 800 L
68228 200 L
27857 600 R
46663 800 R
69336 500 L
99899 600 R
37277 100 R
1779 500 R
69502 200 D
24227 300 D
49852 300 R
60708 100 R
23886 300 D
52994 600 D
71142 800 L
11670 300 D
46385 800 D
14020 600 R
